pathwayRes,pathway,pathwayTitle,pubchemcid,inchikey
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,121596213,OEWBQBNIVUMUKU-MYFVLZFPSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,121596214,PVRJAZVKVQMBIZ-UQJFVLDMSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,121596215,OEOXRPUFTSADIH-UQJFVLDMSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,101621543,ZKGKOAJUWMGRFB-ZWKOTPCHSA-N
https://identifiers.org/wikipathways/WP3562_r114656,WP3562,Glyoxylate metabolism and glycine degradation,5459960,WXSKVKPSMAHCSG-UHFFFAOYSA-L
https://identifiers.org/wikipathways/WP5166_r122169,WP5166,Glyoxylate metabolism,5459960,WXSKVKPSMAHCSG-UHFFFAOYSA-L
https://identifiers.org/wikipathways/WP4990_r114813,WP4990,Metabolism of cofactors,128973,
https://identifiers.org/wikipathways/WP4990_r114813,WP4990,Metabolism of cofactors,121885,
https://identifiers.org/wikipathways/WP3562_r114656,WP3562,Glyoxylate metabolism and glycine degradation,5460308,AEMRFAOFKBGASW-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP5166_r122169,WP5166,Glyoxylate metabolism,5460308,AEMRFAOFKBGASW-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3562_r114656,WP3562,Glyoxylate metabolism and glycine degradation,5460800,HBDWQSHEVMSFGY-SCQFTWEKSA-M
https://identifiers.org/wikipathways/WP2360_r118112,WP2360,Folate biosynthesis,170,
https://identifiers.org/wikipathways/WP2360_r118112,WP2360,Folate biosynthesis,25244074,
https://identifiers.org/wikipathways/WP4990_r114813,WP4990,Metabolism of cofactors,136047356,XSZCPZWKNZVOLX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,644019,QHMBSVQNZZTUGM-ZWKOTPCHSA-N
https://identifiers.org/wikipathways/WP5392_r126838,WP5392,CBD synthetic pathway,644019,QHMBSVQNZZTUGM-ZWKOTPCHSA-N
https://identifiers.org/wikipathways/WP1809_r114615,WP1809,Effects of PIP2 hydrolysis,40490622,DCPCOKIYJYGMDN-NZRYSPDRSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,108207,YOVRGSHRZRJTLZ-HZPDHXFCSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,11814656,KQMNJFMTGHRJHM-ZFSXNWTMSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44306087,YIGLDWRZXXHIGZ-ZCFIWIBFSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44306132,YERUUUBBRAPJND-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44185378,AGJZDRXKAQZWEP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44185382,HGDWHTASNMRJMP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44275230,FBPJEWKDFUWVKV-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44285652,XKZCNQAYFRBCKR-HNNXBMFYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44285668,VWKZOIOUHUHQKZ-HZPDHXFCSA-N
https://identifiers.org/wikipathways/WP2353_r94733,WP2353,Vitamin B9 (folate) biosynthesis pathway,170,
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,5372954,WBYWAXJHAXSJNI-SREVYHEPSA-N
https://identifiers.org/wikipathways/WP513_r125322,WP513,Catecholamine synthesis,836,WTDRDQBEARUVNC-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3301_r127230,WP3301,MFAP5-mediated ovarian cancer cell motility and invasiveness,644078,JEJLGIQLPYYGEE-XIFFEERXSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,5245,IIDJRNMFWXDHID-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,11650985,PMUQIJKCGIYWGT-GZTJUZNOSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,405372,XXNASZAYANFLID-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP568_r125349,WP568,Fatty acid biosynthesis,644065,QHHKKMYHDBRONY-RMNRSTNRSA-N
https://identifiers.org/wikipathways/WP504_r125345,WP504,Fatty acid biosynthesis,644065,QHHKKMYHDBRONY-RMNRSTNRSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,6440895,ODCZJZWSXPVLAW-KXCGKLMDSA-N
https://identifiers.org/wikipathways/WP2360_r118112,WP2360,Folate biosynthesis,91443,
https://identifiers.org/wikipathways/WP4674_r127252,WP4674,Head and neck squamous cell carcinoma,4091,XZWYZXLIPXDOLR-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,56947015,WPXHWHACORBSDS-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,23452327,XRCIRZGXKWCWNQ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,56947062,YGLNCOGHKIHKSA-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,16086422,YXQQNSYZOQHKHD-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,16122554,MPBUFKZCEBTBSK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,16122553,BYVXAUZOTGITQZ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,16122555,MZVWVRVNMXTDAK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,16122556,NWIARQRYIRVYCM-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,44182294,GNETVUVZFYJATO-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,73755030,CDFDGXYBANXCPC-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,56947069,DRADWUUFBCYMDM-UHFFFAOYSA-L
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,15230201,XUCBNFJYKWKAMN-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,5276531,NAIJOBGUXRHQJW-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,56947087,ACYPMTKDKJZHBJ-MDWZMJQESA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,736186,QURCVMIEKCOAJU-HWKANZROSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,121586,FUXFIVRTGHOMSO-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,446157,BPRHUIZQVSMCRT-VEUZHWNKSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,53232,PCZOHLXUXFIOCF-BXMDZJJMSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,446155,FJLGEFLZQAZZCD-MCBHFWOFSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,446156,SEERZIQQUAZTOL-ANMDKAQQSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,60823,XUKUURHRXDUEBC-KAYWLYCHSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,54454,RYMZZMVNJRMUDD-HGQWONQESA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,5274428,JFIBVDBTCDTBRH-REZTVBANSA-N
https://identifiers.org/wikipathways/WP4189_r124610,WP4189,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,637542,NGSWKAQJJWESNS-ZZXKWVIFSA-N
https://identifiers.org/wikipathways/WP3916_r123359,WP3916,Hexoses metabolism in proximal tubules,107689,JVTAAEKCZFNVCJ-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5281235,DMASLKHVQRHNES-FKKUPVFPSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,735,OINNEUNVOZHBOX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2211_r123063,WP2211,Geranylgeranyldiphosphate biosynthesis II (plastidic),735,OINNEUNVOZHBOX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1493_r125277,WP1493,Carbon assimilation C4 pathway,123658,YAHZABJORDUQGO-NQXXGFSBSA-N
https://identifiers.org/wikipathways/WP1461_r126352,WP1461,Photosynthetic carbon reduction,123658,YAHZABJORDUQGO-NQXXGFSBSA-N
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,9548603,XGILAAMKEQUXLS-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,440745,OTDQYOVYQQZAJL-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5280791,HRQKOYFGHJYEFS-BXOLYSJBSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,9963391,YVLPJIGOMTXXLP-BHLJUDRVSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,4369188,ANVAOWXLWRTKGA-JLTXGRSLSA-N
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,164719,JANBBPTXDKFOQR-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1493_r125277,WP1493,Carbon assimilation C4 pathway,5460541,CKLJMWTZIZZHCS-REOHCLBHSA-L
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,6440490,BIWLELKAFXRPDE-ZURBLSRNSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,24755586,BIWLELKAFXRPDE-LMARSQGMSA-N
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,6924655,HCZHHEIFKROPDY-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,51351778,OVSVTCFNLSGAMM-IQEMYQFOSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,25244751,ATCICVFRSJQYDV-IFJQPPEWSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,12575,LBKFGYZQBSGRHY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP79_r104913,WP79,Tryptophan metabolism,164719,JANBBPTXDKFOQR-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP79_r104913,WP79,Tryptophan metabolism,440745,OTDQYOVYQQZAJL-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP79_r104913,WP79,Tryptophan metabolism,440752,CQUUHDQRJWXDPY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP418_r118918,WP418,Beta-oxidation of unsaturated fatty acids,5118247,KEPSPLQXVPROMK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP418_r118918,WP418,Beta-oxidation of unsaturated fatty acids,656482,FASAKYLWSRDQOH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,10917,PHIQHXFUZVPYII-ZCFIWIBFSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,10917,PHIQHXFUZVPYII-ZCFIWIBFSA-N
https://identifiers.org/wikipathways/WP2318_r106871,WP2318,Fatty acid oxidation,10917,PHIQHXFUZVPYII-ZCFIWIBFSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,196,WNLRTRBMVRJNCN-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,196,WNLRTRBMVRJNCN-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2376_r125515,WP2376,"Nuclear factor, erythroid-derived 2, like 2 signaling pathway",5570,WWNNZCOKKKDOPX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP376_r116622,WP376,Renin-angiotensin system,3082042,QMMRCKSBBNJCMR-KMZPNFOHSA-N
https://identifiers.org/wikipathways/WP376_r116622,WP376,Renin-angiotensin system,123814,QSBGWDDCOJYQGY-KOQODJNWSA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,11966146,QHHKKMYHDBRONY-WZZMXTMRSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,441483,HAIWUXASLYEWLM-BNWJMWRWSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,5283344,JVJFIQYAHPMBBX-FNORWQNLSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,107873,UKVVPDHLUHAJNZ-UXHICEINSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,107873,UKVVPDHLUHAJNZ-UXHICEINSA-N
https://identifiers.org/wikipathways/WP1310_r120918,WP1310,Selenium micronutrient network,107873,UKVVPDHLUHAJNZ-UXHICEINSA-N
https://identifiers.org/wikipathways/WP1272_r120916,WP1272,Selenium micronutrient network,107873,UKVVPDHLUHAJNZ-UXHICEINSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,641637,DEDGUGJNLNLJSR-VURMDHGXSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,53481447,BZDHSIPNZCHPKA-NSBXBVANSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,53481470,FPRPRBFSKMFXRV-HJGGDGFVSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,3083688,LOODYTDRRBLQNH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP508_r116943,WP508,Biosynthesis of aldosterone and cortisol,11222,HFSXHZZDNDGLQN-ZVIOFETBSA-N
https://identifiers.org/wikipathways/WP376_r116622,WP376,Renin-angiotensin system,123805,PVHLMTREZMEJCG-GDTLVBQBSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,21606092,ATCICVFRSJQYDV-NMDVFZMRSA-N
https://identifiers.org/wikipathways/WP513_r125322,WP513,Catecholamine synthesis,23724532,
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,24883415,RVCNKTPCHZNAAO-UZDKSQMHSA-N
https://identifiers.org/wikipathways/WP2204_r123061,WP2204,Lycopene biosynthesis,25245411,OAIJSZIZWZSQBC-HBJBWGLZSA-N
https://identifiers.org/wikipathways/WP3649_r116515,WP3649,Wnt myofibroblastic activation of hepatic stellate cells,3101,QFXKXRXFBRLLPQ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,440752,CQUUHDQRJWXDPY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5281223,OFNSUWBAQRCHAV-OYQUVCAXSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5281230,WGIYGODPCLMGQH-GOXCNPTKSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5281234,NBZANZVJRKXVBH-NHWXEJKLSA-N
https://identifiers.org/wikipathways/WP2205_r117376,WP2205,Carotenoid biosynthesis,5282217,PGYAYSRVSAJXTE-FTLOKQSXSA-N
https://identifiers.org/wikipathways/WP1300_r106956,WP1300,Aflatoxin B1 metabolism,53297449,KHBXRZGALJGBPA-NQZOLGFYSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,703,VWWQXMAJTJZDQX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,703,VWWQXMAJTJZDQX-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3649_r116515,WP3649,Wnt myofibroblastic activation of hepatic stellate cells,72429,GDBQQVLCIARPGH-ULQDDVLXSA-N
https://identifiers.org/wikipathways/WP2353_r94733,WP2353,Vitamin B9 (folate) biosynthesis pathway,756,WGCNASOHLSPBMP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP270_r104907,WP270,Tryptophan metabolism,803,RSTKLPZEZYGQPY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP79_r104913,WP79,Tryptophan metabolism,803,RSTKLPZEZYGQPY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP513_r125322,WP513,Catecholamine synthesis,90473,DYFPQIYEZQULMZ-XKGORWRGSA-N
https://identifiers.org/wikipathways/WP508_r116943,WP508,Biosynthesis of aldosterone and cortisol,91451,JERGUCIJOXJXHF-TVWVXWENSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,9958,ZBCATMYQYDCTIZ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,62348,ZENOXNGFMSCLLL-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,1183,MWOOGOJBHIARFG-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,7144,PETRWTHZSKVLRE-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,460,LHGVFZTZFXWLCP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,12127,JVTZFYYHCGSXJV-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,8468,WKOLLVMJNQIZCI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4501_r107729,WP4501,Vanillin and isovanillin metabolism,78089,WHKRHBLAJFYZKF-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,445639,ZQPPMHVWECSIRJ-KTKRTIGZSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2212_r123064,WP2212,Methylerythritol phosphate pathway,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,5497111,XDUHQPOXLUAVEE-BPMMELMSSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2212_r123064,WP2212,Methylerythritol phosphate pathway,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,6083,UDMBCSSLTHHNCD-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP626_r126225,WP626,Abscisic acid biosynthesis,5281223,OFNSUWBAQRCHAV-OYQUVCAXSA-N
https://identifiers.org/wikipathways/WP622_r120357,WP622,Long-day flowering time pathway,6466,IXORZMNAPKEEDV-OBDJNFEBSA-N
https://identifiers.org/wikipathways/WP1996_r117243,WP1996,Linoleate biosynthesis,87642,RGJOEKWQDUBAIZ-IBOSZNHHSA-N
https://identifiers.org/wikipathways/WP627_r117255,WP627,Triacylglycerol biosynthesis,87642,RGJOEKWQDUBAIZ-IBOSZNHHSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,139031281,GBXZVJQQDAJGSO-HSJNEKGZSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,122850,PADQINQHPQKXNL-LSDHHAIUSA-N
https://identifiers.org/wikipathways/WP5391_r126859,WP5391,Representative anthocyanin biosynthetic pathway,122850,PADQINQHPQKXNL-LSDHHAIUSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,195898,JVNVHNHITFVWIX-FUEUKBNZSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,147899,DMZOKBALNZWDKI-FUEUKBNZSA-N
https://identifiers.org/wikipathways/WP5391_r126859,WP5391,Representative anthocyanin biosynthetic pathway,147899,DMZOKBALNZWDKI-FUEUKBNZSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,139031130,QHRGJMIMHCLHRG-FUEUKBNZSA-N
https://identifiers.org/wikipathways/WP2579_r107043,WP2579,Cadmium and glutathione,5483640,LHFJOBMTAJJOTB-JLAZNSOCSA-N
https://identifiers.org/wikipathways/WP4598_r105283,WP4598,Glucosinolate biosynthesis (from aromatic amino acid),6537197,QQGLQYQXUKHWPX-RFEZBLSLSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,445858,KSEBMYQBYZTDHS-HWKANZROSA-N
https://identifiers.org/wikipathways/WP5391_r126859,WP5391,Representative anthocyanin biosynthetic pathway,439533,CXQWRCVTCMQVQX-LSDHHAIUSA-N
https://identifiers.org/wikipathways/WP3015_r118606,WP3015,UDP-L-arabinose biosynthesis I from UDP-xylose,9988606,DQQDLYVHOTZLOR-OKQNPRBNSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,5281672,IKMDFBPHZNJCSN-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2230_r117231,WP2230,Chlorophyll b degradation,12085802,ATNHDLDRLWWWCB-AENOIHSZSA-M
https://identifiers.org/wikipathways/WP2230_r117231,WP2230,Chlorophyll b degradation,16667503,ATNHDLDRLWWWCB-AENOIHSZSA-M
https://identifiers.org/wikipathways/WP626_r126225,WP626,Abscisic acid biosynthesis,5375199,JLIDBLDQVAYHNE-LXGGSRJLSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,5258991,USQXPEWRYWRRJD-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4506_r123552,WP4506,Tyrosine metabolism and related disorders,8784,WBYWAXJHAXSJNI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,8784,WBYWAXJHAXSJNI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,128861,VEVZSMAEJFVWIL-UHFFFAOYSA-O
https://identifiers.org/wikipathways/WP5391_r126859,WP5391,Representative anthocyanin biosynthetic pathway,128861,VEVZSMAEJFVWIL-UHFFFAOYSA-O
https://identifiers.org/wikipathways/WP2230_r117231,WP2230,Chlorophyll b degradation,11593175,NSMUHPMZFPKNMZ-VBYMZDBQSA-M
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,440735,SBHXYTNGIZCORC-ZDUSSCGKSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,128853,JKHRCGUTYDNCLE-UHFFFAOYSA-O
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,5280863,IYRMWMYZSQPJKC-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,5153580,KJXSIXMJHKAJOD-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP79_r104913,WP79,Tryptophan metabolism,656506,DNDNWOWHUWNBCK-JZYAIQKZSA-N
https://identifiers.org/wikipathways/WP2621_r125286,WP2621,Glycolysis,21159150,OTLZRRUHHNDQIU-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2622_r122568,WP2622,Starch metabolism,21159150,OTLZRRUHHNDQIU-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,2518,QAIPRVGONGVQAS-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2230_r117231,WP2230,Chlorophyll b degradation,5323510,
https://identifiers.org/wikipathways/WP2230_r117231,WP2230,Chlorophyll b degradation,135398712,FDHFJXKRMIVNCQ-OSIZZBRKSA-N
https://identifiers.org/wikipathways/WP2851_r93086,WP2851,Ethylene signaling pathway,104755,FOIXSVOLVBLSDH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1538_r126393,WP1538,Flavonoid biosynthesis,932,FTVWIRXFELQLPI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4597_r118602,WP4597,Glucosinolate biosynthesis from methionine,22266652,MPJMAJLPWRBNBU-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4597_r118602,WP4597,Glucosinolate biosynthesis from methionine,656542,PHYYADMVYQURSX-GEINXPCQSA-M
https://identifiers.org/wikipathways/WP4597_r118602,WP4597,Glucosinolate biosynthesis from methionine,9548622,PHYYADMVYQURSX-WWFIZPDBSA-N
https://identifiers.org/wikipathways/WP4599_r118601,WP4599,Glucosinolate biosynthesis from branched-chain amino acid,20843336,WGIQZGDVCQDPTG-WUBUQRIPSA-M
